name,line,type,RAD80,RAD50,RAD20,FoG80,FoG50,FoG20,slope
HSC027_BA_a,HSC027,BA,7,10,13,0.17,0.27,0.32,29.5
HSC027_BA_b,HSC027,BA,7,11,14,0.27,0.29,0.35,32.9
HSC027_FLC_a,HSC027,FLC,10,13,19,0.17,0.23,0.37,41.7
HSC027_FLC_b,HSC027,FLC,10,14,17,0.16,0.28,0.29,42.3
HSC028_BA_a,HSC028,BA,11,14,15,0.11,0.15,0.16,75.6
HSC028_BA_b,HSC028,BA,11,14,15,0.1,0.16,0.16,80
HSC028_FLC_a,HSC028,FLC,8,20,24,0.71,0.47,0.37,45.2
HSC028_FLC_b,HSC028,FLC,8,17,21,0.88,0.45,0.39,57.4
HSC029_BA_a,HSC029,BA,12,14,15,0.08,0.13,0.15,82.7
HSC029_BA_b,HSC029,BA,13,15,16,0.12,0.13,0.13,93.6
HSC029_FLC_a,HSC029,FLC,0,17,20,NA,0.58,0.45,40.3
HSC029_FLC_b,HSC029,FLC,0,18,21,NA,0.66,0.49,42.8
HSC030_BA_a,HSC030,BA,11,13,14,0.08,0.12,0.13,97.7
HSC030_BA_b,HSC030,BA,13,14,16,0.1,0.11,0.16,93
HSC030_FLC_a,HSC030,FLC,4,18,22,0.9,0.51,0.4,53.4
HSC030_FLC_b,HSC030,FLC,4,18,22,0.74,0.54,0.41,48.3
HSC031_BA_a,HSC031,BA,10,13,16,0.21,0.23,0.28,34.4
HSC031_BA_b,HSC031,BA,10,13,18,0.18,0.21,0.33,34.6
