Filename,OrbitId,ELB,Background,Fungi,ROIArea[pixel],ROI-Group
B05_t0.TIF,4360,local,0.968806,0.031194,1391744,0
B05_t01.TIF,4801,local,0.935956,0.064044,1391744,0
B05_t02.TIF,4802,local,0.925952,0.074048,1391744,0
B05_t03.TIF,4803,local,0.919487,0.080513,1391744,0
B05_t04.TIF,4804,local,0.915051,0.084949,1391744,0
B05_t05.TIF,4805,local,0.90028,0.09972,1391744,0
B05_t06.TIF,4806,local,0.881233,0.118767,1391744,0
B05_t07.TIF,4807,local,0.8597,0.1403,1391744,0
B05_t08.TIF,4808,local,0.820113,0.179887,1391744,0
B05_t09.TIF,4809,local,0.7866,0.2134,1391744,0
B05_t10.TIF,4810,local,0.785427,0.214573,1391744,0
B05_t11.TIF,4811,local,0.751244,0.248756,1391744,0
B05_t12.TIF,4812,local,0.657265,0.342735,1391744,0
B05_t13.TIF,4813,local,0.572449,0.427551,1391744,0
B05_t14.TIF,4814,local,0.664703,0.335297,1391744,0
B05_t15.TIF,4815,local,0.642618,0.357382,1391744,0
B05_t16.TIF,4816,local,0.52983,0.47017,1391744,0
B05_t17.TIF,4817,local,0.521712,0.478288,1391744,0
B05_t18.TIF,4818,local,0.408854,0.591146,1391744,0
B05_t19.TIF,4819,local,0.416743,0.583257,1391744,0
B05_t20.TIF,4820,local,0.408571,0.591429,1391744,0
B05_t21.TIF,4821,local,0.493597,0.506403,1391744,0
B05_t22.TIF,4822,local,0.37594,0.62406,1391744,0
B05_t23.TIF,4823,local,0.453407,0.546593,1391744,0
B05_t24.TIF,4824,local,0.401373,0.598627,1391744,0
B06_t0.TIF,4361,local,0.979958,0.020042,1391744,0
B06_t01.TIF,4825,local,0.933579,0.066421,1391744,0
B06_t02.TIF,4826,local,0.825123,0.174877,1391744,0
B06_t03.TIF,4827,local,0.738244,0.261756,1391744,0
B06_t04.TIF,4828,local,0.639773,0.360227,1391744,0
B06_t05.TIF,4829,local,0.592153,0.407847,1391744,0
B06_t06.TIF,4830,local,0.526075,0.473925,1391744,0
B06_t07.TIF,4831,local,0.509535,0.490465,1391744,0
B06_t08.TIF,4832,local,0.473799,0.526201,1391744,0
B06_t09.TIF,4833,local,0.400367,0.599633,1391744,0
B06_t10.TIF,4834,local,0.398931,0.601069,1391744,0
B06_t11.TIF,4835,local,0.382754,0.617246,1391744,0
B06_t12.TIF,4836,local,0.398422,0.601578,1391744,0
B06_t13.TIF,4837,local,0.30974,0.69026,1391744,0
B06_t14.TIF,4838,local,0.355262,0.644738,1391744,0
B06_t15.TIF,4839,local,0.382574,0.617426,1391744,0
B06_t16.TIF,4840,local,0.366464,0.633536,1391744,0
B06_t17.TIF,4841,local,0.346009,0.653991,1391744,0
B06_t18.TIF,4842,local,0.268918,0.731082,1391744,0
B06_t19.TIF,4843,local,0.267856,0.732144,1391744,0
B06_t20.TIF,4844,local,0.288256,0.711744,1391744,0
B06_t21.TIF,4845,local,0.330314,0.669686,1391744,0
B06_t22.TIF,4846,local,0.285834,0.714166,1391744,0
B06_t23.TIF,4847,local,0.335456,0.664544,1391744,0
B06_t24.TIF,4848,local,0.303397,0.696603,1391744,0
B07_t0.TIF,4362,local,0.96509,0.03491,1391744,0
B07_t01.TIF,4849,local,0.921636,0.078364,1391744,0
B07_t02.TIF,4850,local,0.903441,0.096559,1391744,0
B07_t03.TIF,4851,local,0.90428,0.09572,1391744,0
B07_t04.TIF,4852,local,0.902816,0.097184,1391744,0
B07_t05.TIF,4853,local,0.892083,0.107917,1391744,0
B07_t06.TIF,4854,local,0.897279,0.102721,1391744,0
B07_t07.TIF,4855,local,0.894815,0.105185,1391744,0
B07_t08.TIF,4856,local,0.894058,0.105942,1391744,0
B07_t09.TIF,4857,local,0.902168,0.097832,1391744,0
B07_t10.TIF,4858,local,0.889378,0.110622,1391744,0
